Time,V
-2.6300E-07,1.4347513437E-03
-2.6200E-07,1.4506790400E-03
-2.6100E-07,1.4603029490E-03
-2.6000E-07,1.4538574457E-03
-2.5900E-07,1.4441391230E-03
-2.5800E-07,1.4556425333E-03
-2.5700E-07,1.4578287363E-03
-2.5600E-07,1.4572393656E-03
-2.5500E-07,1.4656814814E-03
-2.5400E-07,1.4326790094E-03
-2.5300E-07,1.4512789011E-03
-2.5200E-07,1.4432337046E-03
-2.5100E-07,1.4394006968E-03
-2.5000E-07,1.4505161524E-03
-2.4900E-07,1.4618223429E-03
-2.4800E-07,1.4528530359E-03
-2.4700E-07,1.4533359766E-03
-2.4600E-07,1.4510957956E-03
-2.4500E-07,1.4534706354E-03
-2.4400E-07,1.4518663645E-03
-2.4300E-07,1.4581417322E-03
-2.4200E-07,1.4533294916E-03
-2.4100E-07,1.4371938944E-03
-2.4000E-07,1.4534593821E-03
-2.3900E-07,1.4482366800E-03
-2.3800E-07,1.4469766855E-03
-2.3700E-07,1.4438524485E-03
-2.3600E-07,1.4454876184E-03
-2.3500E-07,1.4615432978E-03
-2.3400E-07,1.4525026560E-03
-2.3300E-07,1.4515653849E-03
-2.3200E-07,1.4563556910E-03
-2.3100E-07,1.4310016871E-03
-2.3000E-07,1.4517263651E-03
-2.2900E-07,1.4426162958E-03
-2.2800E-07,1.4503580332E-03
-2.2700E-07,1.4523132563E-03
-2.2600E-07,1.4549648523E-03
-2.2500E-07,1.4564150095E-03
-2.2400E-07,1.4588285685E-03
-2.2300E-07,1.4377989054E-03
-2.2200E-07,1.4624473810E-03
-2.2100E-07,1.4464699030E-03
-2.2000E-07,1.4506126642E-03
-2.1900E-07,1.4547043085E-03
-2.1800E-07,1.4586693048E-03
-2.1700E-07,1.4524034739E-03
-2.1600E-07,1.4582971811E-03
-2.1500E-07,1.4428968668E-03
-2.1400E-07,1.4642740488E-03
-2.1300E-07,1.4562620401E-03
-2.1200E-07,1.4572624445E-03
-2.1100E-07,1.4680450678E-03
-2.1000E-07,1.4609796762E-03
-2.0900E-07,1.4577905893E-03
-2.0800E-07,1.4300535440E-03
-2.0700E-07,1.4495943308E-03
-2.0600E-07,1.4577001810E-03
-2.0500E-07,1.4447052240E-03
-2.0400E-07,1.4520204782E-03
-2.0300E-07,1.4542953730E-03
-2.0200E-07,1.4581709147E-03
-2.0100E-07,1.4590816736E-03
-2.0000E-07,1.4419777155E-03
-1.9900E-07,1.4546642542E-03
-1.9800E-07,1.4521559000E-03
-1.9700E-07,1.4380748987E-03
-1.9600E-07,1.4565277338E-03
-1.9500E-07,1.4465343714E-03
-1.9400E-07,1.4655542612E-03
-1.9300E-07,1.4436786890E-03
-1.9200E-07,1.4624546289E-03
-1.9100E-07,1.4753111124E-03
-1.9000E-07,1.4582235575E-03
-1.8900E-07,1.4658773661E-03
-1.8800E-07,1.4711117029E-03
-1.8700E-07,1.4668676615E-03
-1.8600E-07,1.4514637232E-03
-1.8500E-07,1.4703516245E-03
-1.8400E-07,1.4543028116E-03
-1.8300E-07,1.4648029566E-03
-1.8200E-07,1.4635774851E-03
-1.8100E-07,1.4648166895E-03
-1.8000E-07,1.4662737131E-03
-1.7900E-07,1.4660799265E-03
-1.7800E-07,1.4628479242E-03
-1.7700E-07,1.4601015329E-03
-1.7600E-07,1.4530357599E-03
-1.7500E-07,1.4661697626E-03
-1.7400E-07,1.4691019297E-03
-1.7300E-07,1.4753151178E-03
-1.7200E-07,1.4605123758E-03
-1.7100E-07,1.4738723993E-03
-1.7000E-07,1.4731922388E-03
-1.6900E-07,1.4780004740E-03
-1.6800E-07,1.4877556086E-03
-1.6700E-07,1.4983318567E-03
-1.6600E-07,1.5036600351E-03
-1.6500E-07,1.4903167963E-03
-1.6400E-07,1.4985527277E-03
-1.6300E-07,1.5073906183E-03
-1.6200E-07,1.5015537500E-03
-1.6100E-07,1.5156320810E-03
-1.6000E-07,1.5208734751E-03
-1.5900E-07,1.5151327372E-03
-1.5800E-07,1.5269457102E-03
-1.5700E-07,1.5210930109E-03
-1.5600E-07,1.5337700129E-03
-1.5500E-07,1.5266216516E-03
-1.5400E-07,1.5375910044E-03
-1.5300E-07,1.5385483027E-03
-1.5200E-07,1.5607702494E-03
-1.5100E-07,1.5640184641E-03
-1.5000E-07,1.5719984293E-03
-1.4900E-07,1.5848037958E-03
-1.4800E-07,1.6012789011E-03
-1.4700E-07,1.6008669138E-03
-1.4600E-07,1.6142879725E-03
-1.4500E-07,1.6258262873E-03
-1.4400E-07,1.6321314096E-03
-1.4300E-07,1.6425045252E-03
-1.4200E-07,1.6677332163E-03
-1.4100E-07,1.6595291376E-03
-1.4000E-07,1.7011846781E-03
-1.3900E-07,1.6869299173E-03
-1.3800E-07,1.7055900812E-03
-1.3700E-07,1.7069317102E-03
-1.3600E-07,1.7338014841E-03
-1.3500E-07,1.7303844690E-03
-1.3400E-07,1.7413593531E-03
-1.3300E-07,1.7455621958E-03
-1.3200E-07,1.7649423838E-03
-1.3100E-07,1.7745966196E-03
-1.3000E-07,1.7837108850E-03
-1.2900E-07,1.8056005716E-03
-1.2800E-07,1.8285772562E-03
-1.2700E-07,1.8289612055E-03
-1.2600E-07,1.8557476282E-03
-1.2500E-07,1.8516544580E-03
-1.2400E-07,1.8836605310E-03
-1.2300E-07,1.8917316675E-03
-1.2200E-07,1.9077139139E-03
-1.2100E-07,1.9152464151E-03
-1.2000E-07,1.9443765879E-03
-1.1900E-07,1.9385826349E-03
-1.1800E-07,1.9823219538E-03
-1.1700E-07,1.9636131525E-03
-1.1600E-07,2.0075783014E-03
-1.1500E-07,1.9940441370E-03
-1.1400E-07,2.0348766565E-03
-1.1300E-07,2.0433769464E-03
-1.1200E-07,2.0450258493E-03
-1.1100E-07,2.0778452158E-03
-1.1000E-07,2.0988661051E-03
-1.0900E-07,2.1203991175E-03
-1.0800E-07,2.1344372034E-03
-1.0700E-07,2.1551826715E-03
-1.0600E-07,2.1902218103E-03
-1.0500E-07,2.1968719721E-03
-1.0400E-07,2.2400654078E-03
-1.0300E-07,2.2441271067E-03
-1.0200E-07,2.2978693247E-03
-1.0100E-07,2.3342428446E-03
-1.0000E-07,2.3751804590E-03
-9.9000E-08,2.3954538584E-03
-9.8000E-08,2.4618585825E-03
-9.7000E-08,2.4801424265E-03
-9.6000E-08,2.5582874537E-03
-9.5000E-08,2.5737537622E-03
-9.4000E-08,2.6445429087E-03
-9.3000E-08,2.6929199457E-03
-9.2000E-08,2.7428125620E-03
-9.1000E-08,2.7834921122E-03
-9.0000E-08,2.8276323557E-03
-8.9000E-08,2.8790306330E-03
-8.8000E-08,2.9327549219E-03
-8.7000E-08,2.9717151880E-03
-8.6000E-08,3.0538990259E-03
-8.5000E-08,3.1068329096E-03
-8.4000E-08,3.1885589838E-03
-8.3000E-08,3.2548635721E-03
-8.2000E-08,3.3346195459E-03
-8.1000E-08,3.4135744333E-03
-8.0000E-08,3.4936226130E-03
-7.9000E-08,3.5592714548E-03
-7.8000E-08,3.6193786860E-03
-7.7000E-08,3.6862411737E-03
-7.6000E-08,3.7922884226E-03
-7.5000E-08,3.8658243418E-03
-7.4000E-08,3.9548755884E-03
-7.3000E-08,4.0113907099E-03
-7.2000E-08,4.1007799387E-03
-7.1000E-08,4.1806709528E-03
-7.0000E-08,4.2634601831E-03
-6.9000E-08,4.3452232599E-03
-6.8000E-08,4.4461357355E-03
-6.7000E-08,4.5333761454E-03
-6.6000E-08,4.6420105219E-03
-6.5000E-08,4.7448707819E-03
-6.4000E-08,4.8467531443E-03
-6.3000E-08,4.9719379663E-03
-6.2000E-08,5.0893196344E-03
-6.1000E-08,5.1907833338E-03
-6.0000E-08,5.3156484842E-03
-5.9000E-08,5.4103754282E-03
-5.8000E-08,5.5498243570E-03
-5.7000E-08,5.6810682535E-03
-5.6000E-08,5.8191154718E-03
-5.5000E-08,5.9798137903E-03
-5.4000E-08,6.1348758936E-03
-5.3000E-08,6.2777239084E-03
-5.2000E-08,6.4566677332E-03
-5.1000E-08,6.6473308802E-03
-5.0000E-08,6.8370128870E-03
-4.9000E-08,7.0626838923E-03
-4.8000E-08,7.2790277719E-03
-4.7000E-08,7.5006704569E-03
-4.6000E-08,7.7269342661E-03
-4.5000E-08,7.9600319147E-03
-4.4000E-08,8.2115638971E-03
-4.3000E-08,8.4524889231E-03
-4.2000E-08,8.7503690958E-03
-4.1000E-08,9.0524360895E-03
-4.0000E-08,9.3659364939E-03
-3.9000E-08,9.6578560114E-03
-3.8000E-08,1.0011647248E-02
-3.7000E-08,1.0380931115E-02
-3.6000E-08,1.0773769403E-02
-3.5000E-08,1.1183532166E-02
-3.4000E-08,1.1589400506E-02
-3.3000E-08,1.2051897836E-02
-3.2000E-08,1.2495568299E-02
-3.1000E-08,1.3011797547E-02
-3.0000E-08,1.3538106179E-02
-2.9000E-08,1.4084961152E-02
-2.8000E-08,1.4720672631E-02
-2.7000E-08,1.5417460656E-02
-2.6000E-08,1.6139306092E-02
-2.5000E-08,1.6937210298E-02
-2.4000E-08,1.7790148568E-02
-2.3000E-08,1.8682979226E-02
-2.2000E-08,1.9576641870E-02
-2.1000E-08,2.0508432031E-02
-2.0000E-08,2.1486466050E-02
-1.9000E-08,2.2389343667E-02
-1.8000E-08,2.3330802560E-02
-1.7000E-08,2.4223990846E-02
-1.6000E-08,2.5153706193E-02
-1.5000E-08,2.6096425843E-02
-1.4000E-08,2.6939658761E-02
-1.3000E-08,2.7769915986E-02
-1.2000E-08,2.8591162896E-02
-1.1000E-08,2.9354101777E-02
-1.0000E-08,3.0117086625E-02
-9.0000E-09,3.0872083116E-02
-8.0000E-09,3.1606917977E-02
-7.0000E-09,3.2356870294E-02
-6.0000E-09,3.3103458238E-02
-5.0000E-09,3.3785091233E-02
-4.0000E-09,3.4541754174E-02
-3.0000E-09,3.5275740266E-02
-2.0000E-09,3.5940708375E-02
-1.0000E-09,3.6669148850E-02
5.0320E-22,3.7495348954E-02
1.0000E-09,3.8156707215E-02
2.0000E-09,3.8783577943E-02
3.0000E-09,3.9324935365E-02
4.0000E-09,3.9903982759E-02
5.0000E-09,4.0456871819E-02
6.0000E-09,4.1020802140E-02
7.0000E-09,4.1524185777E-02
8.0000E-09,4.2097830987E-02
9.0000E-09,4.2625635743E-02
1.0000E-08,4.3138745522E-02
1.1000E-08,4.3595016694E-02
1.2000E-08,4.4057791734E-02
1.3000E-08,4.4492053819E-02
1.4000E-08,4.4942886758E-02
1.5000E-08,4.5382246232E-02
1.6000E-08,4.5798247170E-02
1.7000E-08,4.6226845574E-02
1.8000E-08,4.6644172502E-02
1.9000E-08,4.7005722451E-02
2.0000E-08,4.7396343827E-02
2.1000E-08,4.7770727944E-02
2.2000E-08,4.8158922791E-02
2.3000E-08,4.8515352082E-02
2.4000E-08,4.8867037797E-02
2.5000E-08,4.9219378495E-02
2.6000E-08,4.9531010079E-02
2.7000E-08,4.9843092752E-02
2.8000E-08,5.0176174378E-02
2.9000E-08,5.0480819917E-02
3.0000E-08,5.0771304345E-02
3.1000E-08,5.1043780351E-02
3.2000E-08,5.1338910508E-02
3.3000E-08,5.1611150193E-02
3.4000E-08,5.1834129930E-02
3.5000E-08,5.2071778131E-02
3.6000E-08,5.2273408341E-02
3.7000E-08,5.2530557847E-02
3.8000E-08,5.2769931436E-02
3.9000E-08,5.2987843728E-02
4.0000E-08,5.3199147248E-02
4.1000E-08,5.3388076043E-02
4.2000E-08,5.3610906625E-02
4.3000E-08,5.3771192002E-02
4.4000E-08,5.3926340890E-02
4.5000E-08,5.4116221261E-02
4.6000E-08,5.4276899171E-02
4.7000E-08,5.4445512605E-02
4.8000E-08,5.4614134240E-02
4.9000E-08,5.4767431092E-02
5.0000E-08,5.4957385468E-02
5.1000E-08,5.5038518548E-02
5.2000E-08,5.5201300454E-02
5.3000E-08,5.5323662210E-02
5.4000E-08,5.5446608567E-02
5.5000E-08,5.5576620889E-02
5.6000E-08,5.5695407319E-02
5.7000E-08,5.5826593804E-02
5.8000E-08,5.5930620790E-02
5.9000E-08,5.6037622094E-02
6.0000E-08,5.6122874475E-02
6.1000E-08,5.6219748330E-02
6.2000E-08,5.6291823030E-02
6.3000E-08,5.6392412210E-02
6.4000E-08,5.6494575334E-02
6.5000E-08,5.6577727151E-02
6.6000E-08,5.6634715867E-02
6.7000E-08,5.6738202691E-02
6.8000E-08,5.6799990106E-02
6.9000E-08,5.6865452790E-02
7.0000E-08,5.6935763764E-02
7.1000E-08,5.7017447877E-02
7.2000E-08,5.7064262986E-02
7.3000E-08,5.7134584069E-02
7.4000E-08,5.7162204385E-02
7.5000E-08,5.7195984674E-02
7.6000E-08,5.7229791474E-02
7.7000E-08,5.7280328965E-02
7.8000E-08,5.7282360101E-02
7.9000E-08,5.7327269197E-02
8.0000E-08,5.7319940972E-02
8.1000E-08,5.7335200715E-02
8.2000E-08,5.7341159463E-02
8.3000E-08,5.7339777017E-02
8.4000E-08,5.7338158250E-02
8.5000E-08,5.7304487443E-02
8.6000E-08,5.7331708741E-02
8.7000E-08,5.7319575715E-02
8.8000E-08,5.7337147164E-02
8.9000E-08,5.7341313767E-02
9.0000E-08,5.7311340547E-02
9.1000E-08,5.7299802613E-02
9.2000E-08,5.7294941545E-02
9.3000E-08,5.7271259713E-02
9.4000E-08,5.7282522035E-02
9.5000E-08,5.7216487527E-02
9.6000E-08,5.7231466126E-02
9.7000E-08,5.7180382752E-02
9.8000E-08,5.7187161660E-02
9.9000E-08,5.7132404542E-02
1.0000E-07,5.7131514955E-02
1.0100E-07,5.7056963754E-02
1.0200E-07,5.7044020486E-02
1.0300E-07,5.6996333528E-02
1.0400E-07,5.6984903169E-02
1.0500E-07,5.6916796136E-02
1.0600E-07,5.6937799096E-02
1.0700E-07,5.6852637124E-02
1.0800E-07,5.6831333756E-02
1.0900E-07,5.6765954041E-02
1.1000E-07,5.6698229814E-02
1.1100E-07,5.6682290101E-02
1.1200E-07,5.6629787087E-02
1.1300E-07,5.6555891061E-02
1.1400E-07,5.6499433923E-02
1.1500E-07,5.6445478272E-02
1.1600E-07,5.6370923829E-02
1.1700E-07,5.6325882173E-02
1.1800E-07,5.6239669633E-02
1.1900E-07,5.6181439614E-02
1.2000E-07,5.6106738496E-02
1.2100E-07,5.6042227578E-02
1.2200E-07,5.5989613175E-02
1.2300E-07,5.5904831910E-02
1.2400E-07,5.5822193551E-02
1.2500E-07,5.5750775552E-02
1.2600E-07,5.5696414399E-02
1.2700E-07,5.5612953973E-02
1.2800E-07,5.5525787759E-02
1.2900E-07,5.5461177468E-02
1.3000E-07,5.5424211144E-02
1.3100E-07,5.5335775399E-02
1.3200E-07,5.5275290132E-02
1.3300E-07,5.5174662423E-02
1.3400E-07,5.5080702233E-02
1.3500E-07,5.5017761636E-02
1.3600E-07,5.4916202569E-02
1.3700E-07,5.4815933251E-02
1.3800E-07,5.4700563264E-02
1.3900E-07,5.4599080491E-02
1.4000E-07,5.4508341241E-02
1.4100E-07,5.4407769608E-02
1.4200E-07,5.4278508973E-02
1.4300E-07,5.4222015977E-02
1.4400E-07,5.4125013947E-02
1.4500E-07,5.4021396279E-02
1.4600E-07,5.3956253457E-02
1.4700E-07,5.3828221536E-02
1.4800E-07,5.3762828851E-02
1.4900E-07,5.3650997567E-02
1.5000E-07,5.3525107408E-02
1.5100E-07,5.3379313111E-02
1.5200E-07,5.3296421456E-02
1.5300E-07,5.3188518739E-02
1.5400E-07,5.3090325189E-02
1.5500E-07,5.2950273728E-02
1.5600E-07,5.2860647225E-02
1.5700E-07,5.2731259179E-02
1.5800E-07,5.2674140382E-02
1.5900E-07,5.2539214730E-02
1.6000E-07,5.2469928193E-02
1.6100E-07,5.2336205697E-02
1.6200E-07,5.2216500688E-02
1.6300E-07,5.2120949960E-02
1.6400E-07,5.2008308625E-02
1.6500E-07,5.1923440576E-02
1.6600E-07,5.1818314385E-02
1.6700E-07,5.1680776811E-02
1.6800E-07,5.1545426583E-02
1.6900E-07,5.1410594964E-02
1.7000E-07,5.1352999330E-02
1.7100E-07,5.1183782601E-02
1.7200E-07,5.1092590928E-02
1.7300E-07,5.0982161736E-02
1.7400E-07,5.0871965432E-02
1.7500E-07,5.0768598390E-02
1.7600E-07,5.0646720147E-02
1.7700E-07,5.0540286469E-02
1.7800E-07,5.0429916787E-02
1.7900E-07,5.0285518861E-02
1.8000E-07,5.0201566148E-02
1.8100E-07,5.0052911019E-02
1.8200E-07,4.9940203309E-02
1.8300E-07,4.9768208718E-02
1.8400E-07,4.9689418054E-02
1.8500E-07,4.9573326325E-02
1.8600E-07,4.9429664445E-02
1.8700E-07,4.9337293458E-02
1.8800E-07,4.9219753289E-02
1.8900E-07,4.9076991868E-02
1.9000E-07,4.8973428559E-02
1.9100E-07,4.8847283769E-02
1.9200E-07,4.8758294892E-02
1.9300E-07,4.8651947045E-02
1.9400E-07,4.8507521462E-02
1.9500E-07,4.8438305497E-02
1.9600E-07,4.8321138978E-02
1.9700E-07,4.8185506272E-02
1.9800E-07,4.8102183938E-02
1.9900E-07,4.7991402268E-02
2.0000E-07,4.7843255448E-02
2.0100E-07,4.7738819718E-02
2.0200E-07,4.7632456231E-02
2.0300E-07,4.7504795671E-02
2.0400E-07,4.7387154603E-02
2.0500E-07,4.7243809724E-02
2.0600E-07,4.7162206674E-02
2.0700E-07,4.7026184487E-02
2.0800E-07,4.6920263696E-02
2.0900E-07,4.6797258592E-02
2.1000E-07,4.6698932099E-02
2.1100E-07,4.6564323449E-02
2.1200E-07,4.6466217065E-02
2.1300E-07,4.6315204072E-02
2.1400E-07,4.6230119538E-02
2.1500E-07,4.6116944718E-02
2.1600E-07,4.6036328149E-02
2.1700E-07,4.5935754609E-02
2.1800E-07,4.5839026856E-02
2.1900E-07,4.5727646661E-02
2.2000E-07,4.5601575875E-02
2.2100E-07,4.5506403184E-02
2.2200E-07,4.5378172898E-02
2.2300E-07,4.5264829278E-02
2.2400E-07,4.5182389665E-02
2.2500E-07,4.5036037850E-02
2.2600E-07,4.4922448754E-02
2.2700E-07,4.4802901864E-02
2.2800E-07,4.4678696275E-02
2.2900E-07,4.4588503861E-02
2.3000E-07,4.4488218331E-02
2.3100E-07,4.4349411416E-02
2.3200E-07,4.4231061959E-02
2.3300E-07,4.4106613755E-02
2.3400E-07,4.4028089356E-02
2.3500E-07,4.3881211686E-02
2.3600E-07,4.3757483888E-02
2.3700E-07,4.3637773538E-02
2.3800E-07,4.3527847314E-02
2.3900E-07,4.3408840585E-02
2.4000E-07,4.3283078027E-02
2.4100E-07,4.3178907037E-02
2.4200E-07,4.3080344987E-02
2.4300E-07,4.2984550881E-02
2.4400E-07,4.2889683747E-02
2.4500E-07,4.2780926156E-02
2.4600E-07,4.2657792306E-02
2.4700E-07,4.2518519807E-02
2.4800E-07,4.2419938111E-02
2.4900E-07,4.2294707894E-02
2.5000E-07,4.2178226686E-02
2.5100E-07,4.2024079919E-02
2.5200E-07,4.1956595254E-02
2.5300E-07,4.1787281823E-02
2.5400E-07,4.1714563966E-02
2.5500E-07,4.1570771241E-02
2.5600E-07,4.1499211526E-02
2.5700E-07,4.1313578629E-02
2.5800E-07,4.1228849816E-02
2.5900E-07,4.1100301003E-02
2.6000E-07,4.1017116570E-02
2.6100E-07,4.0911144662E-02
2.6200E-07,4.0785725236E-02
2.6300E-07,4.0662038827E-02
2.6400E-07,4.0543176103E-02
2.6500E-07,4.0437301087E-02
2.6600E-07,4.0356454682E-02
2.6700E-07,4.0269867349E-02
2.6800E-07,4.0159292436E-02
2.6900E-07,4.0022031999E-02
2.7000E-07,3.9926260591E-02
2.7100E-07,3.9821729493E-02
2.7200E-07,3.9721873689E-02
2.7300E-07,3.9620541978E-02
2.7400E-07,3.9509912896E-02
2.7500E-07,3.9386032128E-02
2.7600E-07,3.9301211381E-02
2.7700E-07,3.9154375482E-02
2.7800E-07,3.9058387780E-02
2.7900E-07,3.8902808213E-02
2.8000E-07,3.8824783540E-02
2.8100E-07,3.8709981179E-02
2.8200E-07,3.8617001557E-02
2.8300E-07,3.8477584291E-02
2.8400E-07,3.8420044351E-02
2.8500E-07,3.8283482194E-02
2.8600E-07,3.8159781289E-02
2.8700E-07,3.8086355615E-02
2.8800E-07,3.7977787423E-02
2.8900E-07,3.7907572007E-02
2.9000E-07,3.7812890840E-02
2.9100E-07,3.7669938684E-02
2.9200E-07,3.7581204247E-02
2.9300E-07,3.7457798600E-02
2.9400E-07,3.7384676957E-02
2.9500E-07,3.7217544770E-02
2.9600E-07,3.7138367677E-02
2.9700E-07,3.7002855706E-02
2.9800E-07,3.6945952630E-02
2.9900E-07,3.6840546823E-02
3.0000E-07,3.6728760362E-02
3.0100E-07,3.6633167291E-02
3.0200E-07,3.6512231660E-02
3.0300E-07,3.6403829789E-02
3.0400E-07,3.6291668534E-02
3.0500E-07,3.6189695573E-02
3.0600E-07,3.6083380914E-02
3.0700E-07,3.6025524545E-02
3.0800E-07,3.5889211488E-02
3.0900E-07,3.5802498269E-02
3.1000E-07,3.5682762361E-02
3.1100E-07,3.5553250718E-02
3.1200E-07,3.5451889253E-02
3.1300E-07,3.5354724526E-02
3.1400E-07,3.5248257852E-02
3.1500E-07,3.5160499978E-02
3.1600E-07,3.5096176744E-02
3.1700E-07,3.4988377404E-02
3.1800E-07,3.4884501100E-02
3.1900E-07,3.4795671487E-02
3.2000E-07,3.4706553674E-02
3.2100E-07,3.4601209092E-02
3.2200E-07,3.4486159539E-02
3.2300E-07,3.4406324220E-02
3.2400E-07,3.4309991670E-02
3.2500E-07,3.4221668649E-02
3.2600E-07,3.4106575227E-02
3.2700E-07,3.4025302148E-02
3.2800E-07,3.3907047105E-02
3.2900E-07,3.3771567941E-02
3.3000E-07,3.3666826844E-02
3.3100E-07,3.3576395631E-02
3.3200E-07,3.3480806947E-02
3.3300E-07,3.3421640038E-02
3.3400E-07,3.3301944375E-02
3.3500E-07,3.3218240952E-02
3.3600E-07,3.3138892198E-02
3.3700E-07,3.3041403794E-02
3.3800E-07,3.2946343446E-02
3.3900E-07,3.2842812562E-02
3.4000E-07,3.2752907205E-02
3.4100E-07,3.2667199922E-02
3.4200E-07,3.2579731202E-02
3.4300E-07,3.2483570504E-02
3.4400E-07,3.2410175157E-02
3.4500E-07,3.2310661149E-02
3.4600E-07,3.2233658433E-02
3.4700E-07,3.2136550736E-02
3.4800E-07,3.2050515199E-02
3.4900E-07,3.1925828004E-02
3.5000E-07,3.1854511094E-02
3.5100E-07,3.1767494035E-02
3.5200E-07,3.1698462129E-02
3.5300E-07,3.1563176179E-02
3.5400E-07,3.1473806596E-02
3.5500E-07,3.1411864877E-02
3.5600E-07,3.1325793862E-02
3.5700E-07,3.1222600770E-02
3.5800E-07,3.1143221498E-02
3.5900E-07,3.1044146943E-02
3.6000E-07,3.0959021592E-02
3.6100E-07,3.0822179818E-02
3.6200E-07,3.0787015748E-02
3.6300E-07,3.0668360543E-02
3.6400E-07,3.0561144471E-02
3.6500E-07,3.0495788980E-02
3.6600E-07,3.0392280412E-02
3.6700E-07,3.0292722154E-02
3.6800E-07,3.0223368287E-02
3.6900E-07,3.0122576547E-02
3.7000E-07,3.0054255319E-02
3.7100E-07,2.9967495942E-02
3.7200E-07,2.9896711755E-02
3.7300E-07,2.9818911767E-02
3.7400E-07,2.9731749558E-02
3.7500E-07,2.9623765969E-02
3.7600E-07,2.9550656533E-02
3.7700E-07,2.9440283227E-02
3.7800E-07,2.9367690873E-02
3.7900E-07,2.9276744866E-02
3.8000E-07,2.9208237481E-02
3.8100E-07,2.9134148431E-02
3.8200E-07,2.9013331628E-02
3.8300E-07,2.8946246171E-02
3.8400E-07,2.8855967736E-02
3.8500E-07,2.8783244920E-02
3.8600E-07,2.8706643891E-02
3.8700E-07,2.8641004205E-02
3.8800E-07,2.8543115640E-02
3.8900E-07,2.8474663949E-02
3.9000E-07,2.8425117135E-02
3.9100E-07,2.8308785272E-02
3.9200E-07,2.8244261003E-02
3.9300E-07,2.8174448800E-02
3.9400E-07,2.8088069749E-02
3.9500E-07,2.8038289666E-02
3.9600E-07,2.7956342912E-02
3.9700E-07,2.7859969163E-02
3.9800E-07,2.7778107858E-02
3.9900E-07,2.7702141976E-02
4.0000E-07,2.7632686448E-02
4.0100E-07,2.7552996469E-02
4.0200E-07,2.7485554338E-02
4.0300E-07,2.7405259538E-02
4.0400E-07,2.7300474763E-02
4.0500E-07,2.7239336610E-02
4.0600E-07,2.7174984956E-02
4.0700E-07,2.7062960839E-02
4.0800E-07,2.7014113832E-02
4.0900E-07,2.6947538209E-02
4.1000E-07,2.6884981942E-02
4.1100E-07,2.6805175424E-02
4.1200E-07,2.6709077477E-02
4.1300E-07,2.6634634042E-02
4.1400E-07,2.6566819596E-02
4.1500E-07,2.6495639443E-02
4.1600E-07,2.6438521981E-02
4.1700E-07,2.6370320916E-02
4.1800E-07,2.6280927873E-02
4.1900E-07,2.6211471772E-02
4.2000E-07,2.6123613572E-02
4.2100E-07,2.6024360299E-02
4.2200E-07,2.5976324296E-02
4.2300E-07,2.5893734574E-02
4.2400E-07,2.5808097291E-02
4.2500E-07,2.5745082116E-02
4.2600E-07,2.5667369676E-02
4.2700E-07,2.5595759034E-02
4.2800E-07,2.5515845323E-02
4.2900E-07,2.5461659074E-02
4.3000E-07,2.5403592324E-02
4.3100E-07,2.5350992227E-02
4.3200E-07,2.5252740312E-02
4.3300E-07,2.5167242074E-02
4.3400E-07,2.5105644441E-02
4.3500E-07,2.5015513253E-02
4.3600E-07,2.4964704347E-02
4.3700E-07,2.4901165795E-02
4.3800E-07,2.4825795960E-02
4.3900E-07,2.4741706681E-02
4.4000E-07,2.4663847756E-02
4.4100E-07,2.4579631639E-02
4.4200E-07,2.4522970414E-02
4.4300E-07,2.4413382363E-02
4.4400E-07,2.4366970086E-02
4.4500E-07,2.4260195184E-02
4.4600E-07,2.4210178208E-02
4.4700E-07,2.4149333024E-02
4.4800E-07,2.4083341622E-02
4.4900E-07,2.4019632173E-02
4.5000E-07,2.3941939950E-02
4.5100E-07,2.3842511392E-02
4.5200E-07,2.3803324723E-02
4.5300E-07,2.3700739121E-02
4.5400E-07,2.3645820451E-02
4.5500E-07,2.3537322068E-02
4.5600E-07,2.3518661904E-02
4.5700E-07,2.3457635522E-02
4.5800E-07,2.3370387101E-02
4.5900E-07,2.3305819535E-02
4.6000E-07,2.3266127610E-02
4.6100E-07,2.3185576844E-02
4.6200E-07,2.3151786256E-02
4.6300E-07,2.3066742349E-02
4.6400E-07,2.2989781404E-02
4.6500E-07,2.2910642457E-02
4.6600E-07,2.2847436357E-02
4.6700E-07,2.2778587174E-02
4.6800E-07,2.2726002717E-02
4.6900E-07,2.2669635606E-02
4.7000E-07,2.2584712815E-02
4.7100E-07,2.2521247125E-02
4.7200E-07,2.2471497178E-02
4.7300E-07,2.2426584077E-02
4.7400E-07,2.2347712350E-02
4.7500E-07,2.2289429116E-02
4.7600E-07,2.2238469338E-02
4.7700E-07,2.2186863351E-02
4.7800E-07,2.2104162049E-02
4.7900E-07,2.2039806962E-02
4.8000E-07,2.1977882409E-02
4.8100E-07,2.1921715379E-02
4.8200E-07,2.1869844842E-02
4.8300E-07,2.1811702561E-02
4.8400E-07,2.1746942925E-02
4.8500E-07,2.1681551957E-02
4.8600E-07,2.1618106866E-02
4.8700E-07,2.1560337281E-02
4.8800E-07,2.1546854615E-02
4.8900E-07,2.1468475556E-02
4.9000E-07,2.1399346757E-02
4.9100E-07,2.1387010789E-02
4.9200E-07,2.1299525857E-02
4.9300E-07,2.1263962007E-02
4.9400E-07,2.1167987657E-02
4.9500E-07,2.1134484696E-02
4.9600E-07,2.1080454469E-02
4.9700E-07,2.1013812661E-02
4.9800E-07,2.0972598100E-02
