Time,V
1.3640E-06,3.8489637613E-03
1.3650E-06,3.8485668421E-03
1.3660E-06,3.8442140818E-03
1.3670E-06,3.8608898401E-03
1.3680E-06,3.8387226343E-03
1.3690E-06,3.8391466379E-03
1.3700E-06,3.8128271341E-03
1.3710E-06,3.8368065119E-03
1.3720E-06,3.8305931330E-03
1.3730E-06,3.8364891291E-03
1.3740E-06,3.8280918360E-03
1.3750E-06,3.8390396357E-03
1.3760E-06,3.8113987207E-03
1.3770E-06,3.8159166574E-03
1.3780E-06,3.7993555307E-03
1.3790E-06,3.7959907770E-03
1.3800E-06,3.7958477259E-03
1.3810E-06,3.7900573969E-03
1.3820E-06,3.7765228510E-03
1.3830E-06,3.7631231546E-03
1.3840E-06,3.7630335093E-03
1.3850E-06,3.7546621561E-03
1.3860E-06,3.7532427073E-03
1.3870E-06,3.7539987803E-03
1.3880E-06,3.7303777933E-03
1.3890E-06,3.7402126551E-03
1.3900E-06,3.7481785059E-03
1.3910E-06,3.7311136484E-03
1.3920E-06,3.7375452280E-03
1.3930E-06,3.7324117899E-03
1.3940E-06,3.7261224985E-03
1.3950E-06,3.7370361567E-03
1.3960E-06,3.7136549234E-03
1.3970E-06,3.7291084528E-03
1.3980E-06,3.7155912638E-03
1.3990E-06,3.7029344797E-03
1.4000E-06,3.6922949076E-03
1.4010E-06,3.6846828699E-03
1.4020E-06,3.7083166361E-03
1.4030E-06,3.6666090250E-03
1.4040E-06,3.6885689020E-03
1.4050E-06,3.6784422159E-03
1.4060E-06,3.6808920145E-03
1.4070E-06,3.6677740335E-03
1.4080E-06,3.6649982691E-03
1.4090E-06,3.6393877268E-03
1.4100E-06,3.6613203287E-03
1.4110E-06,3.6426704645E-03
1.4120E-06,3.6554170847E-03
1.4130E-06,3.6279293299E-03
1.4140E-06,3.6386028528E-03
1.4150E-06,3.6529093027E-03
1.4160E-06,3.6278486490E-03
1.4170E-06,3.6378835917E-03
1.4180E-06,3.6135862589E-03
1.4190E-06,3.6266071558E-03
1.4200E-06,3.6388157129E-03
1.4210E-06,3.6090107203E-03
1.4220E-06,3.6338958979E-03
1.4230E-06,3.6094103098E-03
1.4240E-06,3.6037185907E-03
1.4250E-06,3.5961986780E-03
1.4260E-06,3.5880308390E-03
1.4270E-06,3.6187229395E-03
1.4280E-06,3.5554067850E-03
1.4290E-06,3.6043054819E-03
1.4300E-06,3.5840633631E-03
1.4310E-06,3.5615877390E-03
1.4320E-06,3.5603906870E-03
1.4330E-06,3.5615074396E-03
1.4340E-06,3.5644161463E-03
1.4350E-06,3.5547216654E-03
1.4360E-06,3.5596342325E-03
1.4370E-06,3.5660930872E-03
1.4380E-06,3.5563396692E-03
1.4390E-06,3.5514940500E-03
1.4400E-06,3.5370348215E-03
1.4410E-06,3.5550651789E-03
1.4420E-06,3.5255871058E-03
1.4430E-06,3.5340545893E-03
1.4440E-06,3.5277378321E-03
1.4450E-06,3.5256391764E-03
1.4460E-06,3.5278293848E-03
1.4470E-06,3.5286049128E-03
1.4480E-06,3.5190351725E-03
1.4490E-06,3.5139396906E-03
1.4500E-06,3.5358495951E-03
1.4510E-06,3.5195085764E-03
1.4520E-06,3.5342621088E-03
1.4530E-06,3.5042246103E-03
1.4540E-06,3.5108089685E-03
1.4550E-06,3.4745682001E-03
1.4560E-06,3.4908985376E-03
1.4570E-06,3.4792360544E-03
1.4580E-06,3.4610582590E-03
1.4590E-06,3.4785463572E-03
1.4600E-06,3.4652967691E-03
1.4610E-06,3.4671821833E-03
1.4620E-06,3.4677791834E-03
1.4630E-06,3.4529077768E-03
1.4640E-06,3.4264436960E-03
1.4650E-06,3.4552307367E-03
1.4660E-06,3.4383384943E-03
1.4670E-06,3.4125129938E-03
1.4680E-06,3.4271711588E-03
1.4690E-06,3.4171100855E-03
1.4700E-06,3.4381883860E-03
1.4710E-06,3.4218834162E-03
1.4720E-06,3.4295498133E-03
1.4730E-06,3.3896707773E-03
1.4740E-06,3.4239067316E-03
1.4750E-06,3.3951088190E-03
1.4760E-06,3.4191538095E-03
1.4770E-06,3.4049534082E-03
1.4780E-06,3.4099769831E-03
1.4790E-06,3.3910278559E-03
1.4800E-06,3.3751556635E-03
1.4810E-06,3.3961109400E-03
