ADC Channel - Charge distribution;Counts - Charge distribution
1275;2
1277;1
1279;3
1281;2
1283;2
1285;2
1287;1
1289;0
1291;0
1293;1
1295;0
1297;0
1299;2
1301;1
1303;3
1305;1
1307;0
1309;1
1311;4
1313;4
1315;2
1317;1
1319;0
1321;1
1323;3
1325;1
1327;2
1329;2
1331;1
1333;3
1335;1
1337;1
1339;2
1341;3
1343;3
1345;1
1347;2
1349;4
1351;1
1353;5
1355;2
1357;2
1359;3
1361;5
1363;4
1365;4
1367;5
1369;6
1371;3
1373;5
1375;4
1377;4
1379;9
1381;3
1383;6
1385;3
1387;9
1389;4
1391;8
1393;1
1395;5
1397;7
1399;10
1401;3
1403;14
1405;11
1407;3
1409;8
1411;3
1413;12
1415;9
1417;13
1419;4
1421;11
1423;10
1425;8
1427;15
1429;15
1431;11
1433;9
1435;17
1437;19
1439;20
1441;17
1443;14
1445;13
1447;20
1449;16
1451;21
1453;32
1455;27
1457;28
1459;28
1461;29
1463;25
1465;37
1467;44
1469;39
1471;41
1473;45
1475;44
1477;49
1479;52
1481;52
1483;57
1485;51
1487;43
1489;53
1491;66
1493;52
1495;73
1497;58
1499;70
1501;64
1503;85
1505;73
1507;95
1509;94
1511;84
1513;107
1515;107
1517;97
1519;97
1521;131
1523;116
1525;134
1527;133
1529;131
1531;141
1533;136
1535;146
1537;153
1539;175
1541;191
1543;173
1545;178
1547;212
1549;197
1551;179
1553;188
1555;230
1557;199
1559;208
1561;236
1563;212
1565;230
1567;235
1569;241
1571;251
1573;281
1575;281
1577;282
1579;260
1581;312
1583;283
1585;310
1587;284
1589;323
1591;287
1593;316
1595;297
1597;308
1599;300
1601;273
1603;312
1605;284
1607;318
1609;311
1611;302
1613;320
1615;304
1617;343
1619;332
1621;327
1623;301
1625;319
1627;322
1629;321
1631;313
1633;326
1635;324
1637;323
1639;321
1641;325
1643;303
1645;291
1647;230
1649;268
1651;256
1653;257
1655;274
1657;234
1659;253
1661;245
1663;242
1665;217
1667;216
1669;216
1671;216
1673;218
1675;199
1677;179
1679;194
1681;179
1683;160
1685;172
1687;150
1689;150
1691;169
1693;146
1695;137
1697;108
1699;119
1701;111
1703;119
1705;88
1707;99
1709;94
1711;77
1713;92
1715;72
1717;76
1719;62
1721;80
1723;65
1725;62
1727;53
1729;62
1731;53
1733;47
1735;51
1737;48
1739;41
1741;49
1743;33
1745;29
1747;30
1749;28
1751;28
1753;26
1755;19
1757;17
1759;24
1761;10
1763;19
1765;18
1767;21
1769;17
1771;14
1773;16
1775;19
1777;18
1779;8
1781;8
1783;12
1785;8
1787;12
1789;13
1791;11
1793;11
1795;9
1797;14
1799;10
1801;5
1803;4
1805;12
1807;9
1809;5
1811;5
1813;6
1815;5
1817;7
1819;3
1821;5
1823;1
1825;6
1827;7
1829;6
1831;8
1833;7
1835;5
1837;4
1839;4
1841;9
1843;5
1845;5
1847;6
1849;6
1851;6
1853;6
1855;4
1857;7
1859;4
1861;6
1863;7
1865;2
1867;6
1869;3
1871;4
1873;4
1875;3
1877;4
1879;3
1881;3
1883;6
1885;2
1887;3
1889;2
1891;1
1893;5
1895;2
1897;3
1899;3
1901;6
1903;3
1905;3
1907;3
1909;4
1911;2
1913;5
1915;3
1917;4
1919;5
1921;1
1923;3
1925;4
1927;2
1929;1
1931;3
1933;2
1935;3
1937;5
1939;7
1941;4
1943;8
1945;5
1947;1
1949;2
1951;4
1953;2
1955;4
1957;3
1959;2
1961;3
1963;6
1965;6
1967;4
1969;12
1971;4
1973;2
1975;4
1977;3
1979;3
1981;3
1983;6
1985;4
1987;4
1989;1
1991;4
1993;3
1995;4
1997;3
1999;4
2001;9
2003;2
2005;5
2007;5
2009;6
2011;5
2013;1
2015;4
2017;3
2019;4
2021;3
2023;4
2025;3
2027;4
2029;5
2031;6
2033;3
2035;3
2037;2
2039;5
2041;3
2043;6
2045;3
2047;3
2049;4
2051;5
2053;5
2055;7
2057;3
2059;5
2061;2
2063;2
2065;2
2067;1
2069;5
2071;5
2073;9
2075;3
2077;1
2079;2
2081;0
2083;1
2085;4
2087;3
2089;1
2091;3
2093;6
2095;5
2097;6
2099;1
2101;8
2103;5
2105;5
2107;6
2109;4
2111;2
2113;6
2115;3
2117;6
2119;4
2121;6
2123;1
2125;2
2127;4
2129;1
2131;3
2133;4
2135;2
2137;3
2139;6
2141;4
2143;5
2145;1
2147;8
2149;3
2151;3
2153;2
2155;4
2157;3
2159;5
2161;2
2163;7
2165;5
2167;4
2169;6
2171;4
2173;4
2175;4
2177;4
2179;5
2181;7
2183;10
2185;6
2187;5
2189;3
2191;4
2193;7
2195;10
2197;2
2199;14
2201;9
2203;10
2205;9
2207;12
2209;8
2211;8
2213;6
2215;8
2217;15
2219;13
2221;15
2223;14
2225;11
2227;14
2229;9
2231;17
2233;17
2235;15
2237;26
2239;18
2241;22
2243;14
2245;23
2247;22
2249;17
2251;24
2253;21
2255;31
2257;30
2259;31
2261;25
2263;37
2265;30
2267;36
2269;27
2271;36
2273;52
2275;42
2277;35
2279;51
2281;46
2283;40
2285;44
2287;60
2289;53
2291;43
2293;56
2295;64
2297;67
2299;70
2301;87
2303;82
2305;85
2307;65
2309;85
2311;78
2313;79
2315;93
2317;102
2319;96
2321;121
2323;116
2325;104
2327;121
2329;144
2331;125
2333;128
2335;135
2337;142
2339;139
2341;146
2343;153
2345;167
2347;140
2349;176
2351;171
2353;166
2355;192
2357;202
2359;168
2361;188
2363;222
2365;204
2367;205
2369;193
2371;216
2373;242
2375;206
2377;231
2379;261
2381;221
2383;235
2385;261
2387;253
2389;264
2391;266
2393;250
2395;293
2397;261
2399;269
2401;255
2403;264
2405;285
2407;287
2409;289
2411;266
2413;299
2415;280
2417;284
2419;326
2421;282
2423;271
2425;304
2427;271
2429;284
2431;290
2433;283
2435;286
2437;285
2439;280
2441;267
2443;254
2445;275
2447;273
2449;261
2451;263
2453;257
2455;297
2457;251
2459;238
2461;234
2463;264
2465;238
2467;226
2469;240
2471;236
2473;220
2475;211
2477;214
2479;208
2481;191
2483;199
2485;191
2487;197
2489;220
2491;189
2493;167
2495;166
2497;167
2499;164
2501;142
2503;155
2505;133
2507;124
2509;148
2511;116
2513;159
2515;118
2517;90
2519;116
2521;112
2523;107
2525;94
2527;95
2529;66
2531;90
2533;70
2535;76
2537;84
2539;69
2541;61
2543;76
2545;64
2547;63
2549;62
2551;52
2553;41
2555;45
2557;40
2559;42
2561;52
2563;40
2565;45
2567;42
2569;32
2571;28
2573;41
2575;28
2577;36
2579;21
2581;22
2583;22
2585;13
2587;24
2589;24
2591;21
2593;17
2595;11
2597;15
2599;19
2601;14
2603;12
2605;15
2607;14
2609;14
2611;11
2613;13
2615;9
2617;7
2619;13
2621;10
2623;6
2625;5
2627;12
2629;12
2631;7
2633;9
2635;6
2637;7
2639;9
2641;9
2643;8
2645;8
2647;12
2649;8
2651;11
2653;7
2655;6
2657;12
2659;5
2661;8
2663;3
2665;8
2667;7
2669;9
2671;5
2673;4
2675;9
2677;5
2679;8
2681;9
2683;6
2685;5
2687;9
2689;6
2691;7
2693;7
2695;13
2697;7
2699;1
2701;4
2703;3
2705;3
2707;5
2709;8
2711;4
2713;6
2715;8
2717;7
2719;7
2721;5
2723;5
2725;5
2727;5
2729;7
2731;9
2733;11
2735;6
2737;5
2739;6
2741;5
2743;2
2745;10
2747;6
2749;8
2751;4
2753;6
2755;7
2757;5
2759;4
2761;8
2763;2
2765;7
2767;2
2769;6
2771;7
2773;3
2775;6
2777;9
2779;4
2781;7
2783;4
2785;8
2787;4
2789;4
2791;5
2793;4
2795;5
2797;6
2799;6
2801;2
2803;5
2805;7
2807;3
2809;2
2811;3
2813;12
2815;4
2817;8
2819;4
2821;5
2823;6
2825;6
2827;1
2829;5
2831;4
2833;4
2835;3
2837;3
2839;9
2841;9
2843;8
2845;5
2847;5
2849;5
2851;4
2853;6
2855;3
2857;5
2859;4
2861;6
2863;3
2865;6
2867;10
2869;8
2871;6
2873;5
2875;6
2877;3
2879;5
2881;10
2883;5
2885;8
2887;6
2889;2
2891;8
2893;12
2895;5
2897;10
2899;10
2901;5
2903;8
2905;12
2907;7
2909;8
2911;12
2913;4
2915;11
2917;9
2919;8
2921;9
2923;12
2925;10
2927;9
2929;12
2931;8
2933;8
2935;13
2937;13
2939;13
2941;25
2943;19
2945;18
2947;13
2949;14
2951;14
2953;10
2955;15
2957;14
2959;13
2961;15
2963;22
2965;17
2967;26
2969;17
2971;15
2973;20
2975;20
2977;28
2979;26
2981;26
2983;21
2985;30
2987;30
2989;27
2991;35
2993;30
2995;33
2997;36
2999;38
3001;34
3003;48
3005;43
3007;47
3009;53
3011;45
3013;37
3015;41
3017;51
3019;38
3021;78
3023;56
3025;52
3027;52
3029;53
3031;75
3033;59
3035;57
3037;63
3039;77
3041;79
3043;75
3045;69
3047;111
3049;75
3051;100
3053;99
3055;75
3057;105
3059;98
3061;101
3063;102
3065;92
3067;117
3069;106
3071;100
3073;87
3075;112
3077;109
3079;118
3081;121
3083;133
3085;124
3087;122
3089;118
3091;133
3093;121
3095;134
3097;116
3099;146
3101;145
3103;138
3105;128
3107;147
3109;143
3111;154
3113;135
3115;172
3117;151
3119;169
3121;138
3123;150
3125;157
3127;165
3129;165
3131;176
3133;177
3135;183
3137;176
3139;168
3141;156
3143;160
3145;158
3147;150
3149;161
3151;171
3153;149
3155;178
3157;161
3159;169
3161;158
3163;159
3165;165
3167;166
3169;195
3171;162
3173;163
3175;166
3177;174
3179;163
3181;188
3183;171
3185;178
3187;184
3189;169
3191;172
3193;155
3195;168
3197;152
3199;177
3201;150
3203;140
3205;159
3207;134
3209;135
3211;163
3213;154
3215;170
3217;162
3219;140
3221;135
3223;134
3225;146
3227;147
3229;141
3231;127
3233;131
3235;127
3237;123
3239;122
3241;120
3243;115
3245;109
3247;129
3249;116
3251;110
3253;120
3255;93
3257;107
3259;94
3261;119
3263;110
3265;81
3267;84
3269;87
3271;71
3273;100
3275;82
3277;65
3279;61
3281;70
3283;84
3285;84
3287;64
3289;80
3291;63
3293;64
3295;64
3297;67
3299;54
3301;58
3303;40
3305;46
3307;50
3309;43
3311;46
3313;31
3315;41
3317;36
3319;41
3321;38
3323;40
3325;28
3327;17
3329;31
3331;41
3333;28
3335;33
3337;19
3339;25
3341;26
3343;14
3345;29
3347;21
3349;21
3351;26
3353;14
3355;12
3357;19
3359;18
3361;28
3363;15
3365;15
3367;12
3369;11
3371;18
3373;9
3375;9
3377;9
3379;12
3381;8
3383;11
3385;10
3387;10
3389;10
3391;6
3393;10
3395;4
3397;6
3399;10
3401;17
3403;11
3405;3
3407;9
3409;9
3411;5
3413;6
3415;11
3417;4
3419;7
3421;9
3423;6
3425;5
3427;10
3429;9
3431;8
3433;6
3435;10
3437;6
3439;7
3441;10
3443;7
3445;5
3447;7
3449;6
3451;10
3453;4
3455;7
3457;6
3459;3
3461;9
3463;6
3465;9
3467;8
3469;9
3471;3
3473;2
3475;6
3477;5
3479;4
3481;8
3483;4
3485;7
3487;4
3489;5
3491;3
3493;5
3495;7
3497;6
3499;3
3501;4
3503;3
3505;3
3507;8
3509;7
3511;3
3513;5
3515;6
3517;5
3519;4
3521;7
3523;8
3525;6
3527;8
3529;8
3531;6
3533;6
3535;7
3537;9
3539;7
3541;5
3543;5
3545;5
3547;6
3549;10
3551;5
3553;9
3555;7
3557;5
3559;9
3561;4
3563;5
3565;4
3567;12
3569;14
3571;5
3573;7
3575;7
3577;7
3579;5
3581;11
3583;11
3585;5
3587;8
3589;13
3591;7
3593;13
3595;8
3597;10
3599;11
3601;14
3603;12
3605;3
3607;9
3609;16
3611;12
3613;10
3615;16
3617;10
3619;13
3621;16
3623;12
3625;16
3627;19
3629;8
3631;10
3633;28
3635;13
3637;14
3639;16
3641;21
3643;19
3645;14
3647;13
3649;20
3651;18
3653;23
3655;31
3657;33
3659;19
3661;29
3663;33
3665;29
3667;34
3669;30
3671;31
3673;36
3675;29
3677;30
3679;29
3681;36
3683;36
3685;32
3687;29
3689;32
3691;41
3693;28
3695;42
3697;39
3699;36
3701;48
3703;51
3705;39
3707;43
3709;49
3711;54
3713;58
3715;42
3717;55
3719;59
3721;79
3723;57
3725;65
3727;60
3729;65
3731;65
3733;53
3735;60
3737;54
3739;69
3741;73
3743;70
3745;72
3747;54
3749;80
