ADC Channel - Charge distribution;Counts - Charge distribution
1275;65
1277;71
1279;81
1281;83
1283;82
1285;89
1287;112
1289;121
1291;131
1293;112
1295;127
1297;115
1299;175
1301;171
1303;162
1305;180
1307;193
1309;205
1311;233
1313;222
1315;231
1317;220
1319;244
1321;259
1323;291
1325;289
1327;295
1329;313
1331;341
1333;347
1335;349
1337;392
1339;368
1341;373
1343;358
1345;402
1347;431
1349;402
1351;462
1353;413
1355;420
1357;462
1359;445
1361;419
1363;444
1365;461
1367;455
1369;418
1371;439
1373;424
1375;448
1377;459
1379;435
1381;421
1383;408
1385;408
1387;410
1389;384
1391;374
1393;381
1395;341
1397;358
1399;334
1401;335
1403;325
1405;327
1407;322
1409;294
1411;259
1413;217
1415;224
1417;235
1419;230
1421;211
1423;185
1425;160
1427;161
1429;162
1431;144
1433;131
1435;152
1437;120
1439;103
1441;87
1443;88
1445;93
1447;97
1449;67
1451;65
1453;58
1455;65
1457;52
1459;61
1461;47
1463;26
1465;48
1467;46
1469;26
1471;36
1473;36
1475;28
1477;31
1479;32
1481;24
1483;19
1485;16
1487;21
1489;20
1491;22
1493;14
1495;21
1497;14
1499;11
1501;13
1503;13
1505;18
1507;18
1509;10
1511;11
1513;10
1515;16
1517;12
1519;12
1521;14
1523;12
1525;10
1527;6
1529;13
1531;14
1533;11
1535;11
1537;20
1539;6
1541;13
1543;13
1545;17
1547;9
1549;14
1551;12
1553;13
1555;13
1557;14
1559;14
1561;7
1563;11
1565;10
1567;6
1569;12
1571;6
1573;7
1575;11
1577;7
1579;9
1581;7
1583;15
1585;8
1587;10
1589;12
1591;10
1593;7
1595;7
1597;13
1599;10
1601;10
1603;5
1605;11
1607;8
1609;11
1611;9
1613;11
1615;9
1617;2
1619;16
1621;6
1623;9
1625;10
1627;9
1629;6
1631;5
1633;9
1635;5
1637;12
1639;8
1641;10
1643;6
1645;10
1647;8
1649;9
1651;8
1653;9
1655;9
1657;10
1659;8
1661;9
1663;11
1665;9
1667;13
1669;12
1671;11
1673;12
1675;13
1677;7
1679;12
1681;15
1683;10
1685;6
1687;22
1689;10
1691;21
1693;16
1695;20
1697;17
1699;15
1701;28
1703;25
1705;30
1707;29
1709;31
1711;30
1713;35
1715;32
1717;48
1719;46
1721;51
1723;44
1725;52
1727;48
1729;51
1731;55
1733;59
1735;67
1737;59
1739;90
1741;80
1743;75
1745;75
1747;100
1749;93
1751;92
1753;129
1755;119
1757;114
1759;136
1761;131
1763;137
1765;141
1767;171
1769;143
1771;147
1773;190
1775;185
1777;172
1779;210
1781;211
1783;214
1785;213
1787;245
1789;242
1791;249
1793;220
1795;239
1797;282
1799;271
1801;289
1803;302
1805;257
1807;308
1809;248
1811;261
1813;288
1815;295
1817;303
1819;312
1821;294
1823;325
1825;318
1827;323
1829;272
1831;315
1833;314
1835;302
1837;295
1839;283
1841;268
1843;295
1845;312
1847;289
1849;279
1851;247
1853;246
1855;296
1857;252
1859;235
1861;230
1863;242
1865;223
1867;205
1869;195
1871;196
1873;176
1875;174
1877;169
1879;192
1881;152
1883;161
1885;120
1887;114
1889;105
1891;130
1893;112
1895;123
1897;103
1899;84
1901;93
1903;79
1905;70
1907;74
1909;63
1911;56
1913;53
1915;55
1917;50
1919;43
1921;47
1923;40
1925;51
1927;31
1929;26
1931;25
1933;30
1935;24
1937;27
1939;30
1941;27
1943;14
1945;17
1947;14
1949;18
1951;15
1953;13
1955;19
1957;7
1959;20
1961;12
1963;11
1965;15
1967;16
1969;14
1971;13
1973;6
1975;23
1977;7
1979;9
1981;4
1983;10
1985;15
1987;14
1989;6
1991;15
1993;11
1995;18
1997;14
1999;6
2001;7
2003;10
2005;3
2007;7
2009;18
2011;8
2013;11
2015;11
2017;12
2019;5
2021;16
2023;3
2025;10
2027;11
2029;13
2031;4
2033;8
2035;9
2037;6
2039;5
2041;11
2043;10
2045;9
2047;12
2049;6
2051;7
2053;6
2055;12
2057;9
2059;7
2061;10
2063;3
2065;6
2067;5
2069;13
2071;9
2073;8
2075;8
2077;8
2079;6
2081;9
2083;3
2085;10
2087;9
2089;13
2091;4
2093;7
2095;7
2097;7
2099;9
2101;4
2103;6
2105;11
2107;11
2109;8
2111;13
2113;4
2115;5
2117;8
2119;6
2121;5
2123;7
2125;8
2127;11
2129;10
2131;12
2133;8
2135;19
2137;13
2139;13
2141;11
2143;11
2145;17
2147;4
2149;11
2151;15
2153;21
2155;16
2157;22
2159;19
2161;28
2163;24
2165;28
2167;17
2169;18
2171;18
2173;25
2175;32
2177;28
2179;33
2181;34
2183;28
2185;27
2187;28
2189;33
2191;43
2193;35
2195;49
2197;58
2199;53
2201;45
2203;63
2205;57
2207;77
2209;56
2211;68
2213;71
2215;76
2217;93
2219;76
2221;86
2223;90
2225;100
2227;95
2229;103
2231;111
2233;106
2235;117
2237;125
2239;132
2241;117
2243;153
2245;162
2247;156
2249;133
2251;143
2253;136
2255;126
2257;167
2259;157
2261;154
2263;144
2265;154
2267;175
2269;172
2271;178
2273;173
2275;174
2277;175
2279;193
2281;163
2283;170
2285;167
2287;155
2289;168
2291;167
2293;177
2295;149
2297;158
2299;173
2301;181
2303;145
2305;144
2307;167
2309;156
2311;151
2313;136
2315;129
2317;154
2319;136
2321;142
2323;129
2325;121
2327;126
2329;118
2331;134
2333;114
2335;102
2337;99
2339;103
2341;91
2343;99
2345;74
2347;75
2349;74
2351;71
2353;74
2355;65
2357;84
2359;54
2361;68
2363;42
2365;50
2367;49
2369;51
2371;48
2373;31
2375;22
2377;31
2379;33
2381;31
2383;24
2385;29
2387;20
2389;21
2391;20
2393;18
2395;21
2397;16
2399;16
2401;24
2403;15
2405;17
2407;13
2409;15
2411;14
2413;11
2415;18
2417;10
2419;7
2421;19
2423;11
2425;17
2427;2
2429;9
2431;10
2433;13
2435;8
2437;6
2439;7
2441;10
2443;14
2445;8
2447;8
2449;16
2451;6
2453;11
2455;6
2457;6
2459;6
2461;8
2463;8
2465;10
2467;8
2469;8
2471;8
2473;6
2475;7
2477;9
2479;9
2481;8
2483;8
2485;7
2487;5
2489;5
2491;10
2493;6
2495;5
2497;5
2499;9
2501;5
2503;7
2505;5
2507;5
2509;9
2511;7
2513;7
2515;7
2517;9
2519;10
2521;10
2523;6
2525;10
2527;4
2529;5
2531;7
2533;4
2535;7
2537;5
2539;7
2541;7
2543;13
2545;7
2547;5
2549;2
2551;2
2553;4
2555;5
2557;9
2559;8
2561;7
2563;6
2565;12
2567;5
2569;7
2571;15
2573;9
2575;9
2577;9
2579;6
2581;8
2583;3
2585;6
2587;13
2589;7
2591;12
2593;9
2595;14
2597;18
2599;9
2601;9
2603;14
2605;16
2607;12
2609;18
2611;24
2613;22
2615;16
2617;19
2619;14
2621;24
2623;29
2625;20
2627;28
2629;21
2631;28
2633;31
2635;23
2637;32
2639;20
2641;34
2643;35
2645;27
2647;32
2649;42
2651;31
2653;45
2655;38
2657;47
2659;53
2661;35
2663;50
2665;38
2667;52
2669;50
2671;43
2673;62
2675;64
2677;63
2679;55
2681;56
2683;51
2685;58
2687;72
2689;53
2691;65
2693;70
2695;56
2697;55
2699;50
2701;52
2703;75
2705;54
2707;67
2709;71
2711;75
2713;75
2715;80
2717;84
2719;68
2721;72
2723;85
2725;65
2727;79
2729;77
2731;72
2733;68
2735;81
2737;72
2739;61
2741;75
2743;63
2745;85
2747;83
2749;69
