

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 08/05/2025 
Time:  	 13:02:45 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 500 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250508-T130245 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 1 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 54,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -100,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 55,50 
Gain [dB]: 	 20,00 
Threshold [mV]: 	 -20,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 On 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 16 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 31 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 3504 | 120 | 7008 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 7008 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
5450 	111 	
5550 	118 	
5650 	101 	
5750 	98 	
5850 	119 	
5950 	120 	
6050 	111 	
6150 	96 	
6250 	104 	
6350 	108 	
6450 	102 	
6550 	106 	
6650 	120 	
6750 	105 	
6850 	116 	
6950 	113 	
7050 	109 	
7150 	101 	
7250 	100 	
7350 	89 	
7450 	104 	
7550 	98 	
7650 	104 	
7750 	94 	
7850 	88 	
7950 	98 	
8050 	85 	
8150 	89 	
8250 	90 	
8350 	91 	
8450 	93 	
8550 	80 	
8650 	83 	
8750 	90 	
8850 	72 	
8950 	64 	
9050 	78 	
9150 	75 	
9250 	60 	
9350 	57 	
9450 	69 	
9550 	67 	
9650 	59 	
9750 	72 	
9850 	74 	
9950 	62 	
10050 	69 	
10150 	62 	
10250 	63 	
10350 	75 	
10450 	55 	
10550 	52 	
10650 	53 	
10750 	51 	
10850 	79 	
10950 	64 	
11050 	57 	
11150 	68 	
11250 	56 	
11350 	53 	
11450 	44 	
11550 	64 	
11650 	58 	
11750 	50 	
11850 	51 	
11950 	45 	
12050 	55 	
12150 	50 	
12250 	40 	
12350 	45 	
12450 	53 	
12550 	47 	
12650 	27 	
12750 	32 	
12850 	37 	
12950 	38 	
13050 	53 	
13150 	34 	
13250 	31 	
13350 	28 	
13450 	35 	
13550 	24 	
13650 	26 	
13750 	26 	
13850 	24 	
13950 	27 	
14050 	25 	
14150 	29 	
14250 	17 	
14350 	13 	
14450 	26 	
14550 	19 	
14650 	9 	
14750 	13 	
14850 	18 	
14950 	23 	
15050 	15 	
15150 	9 	
15250 	14 	
15350 	16 	
15450 	14 	
15550 	15 	
15650 	12 	
15750 	16 	
15850 	12 	
15950 	17 	
16050 	15 	
16150 	19 	
16250 	18 	
16350 	15 	
16450 	14 	
16550 	16 	
16650 	25 	
16750 	15 	
16850 	19 	
16950 	15 	
17050 	24 	
17150 	17 	
17250 	15 	
17350 	16 	
17450 	21 	
17550 	23 	
17650 	17 	
17750 	34 	
17850 	40 	
17950 	39 	
18050 	28 	
18150 	36 	
18250 	33 	
18350 	29 	
18450 	43 	
18550 	39 	
18650 	50 	
18750 	56 	
18850 	48 	
18950 	58 	
19050 	46 	
19150 	40 	
19250 	47 	
19350 	42 	
19450 	43 	
19550 	54 	
19650 	45 	
19750 	56 	
19850 	53 	
19950 	41 	
20050 	48 	
20150 	42 	
20250 	29 	
20350 	31 	
20450 	32 	
20550 	22 	
20650 	31 	
20750 	21 	
20850 	19 	
20950 	27 	
21050 	10 	
21150 	17 	
21250 	13 	
21350 	12 	
21450 	8 	
21550 	7 	
21650 	8 	
21750 	7 	
21850 	11 	
21950 	3 	
22050 	5 	
22150 	7 	
22250 	2 	
22350 	7 	
22450 	5 	
22550 	4 	
22650 	7 	
22750 	9 	
22850 	10 	
22950 	5 	
23050 	4 	
23150 	8 	
23250 	6 	
23350 	3 	
23450 	6 	
23550 	7 	
23650 	3 	
23750 	5 	
23850 	8 	
23950 	2 	
24050 	6 	
24150 	5 	
24250 	4 	
24350 	8 	
24450 	5 	
24550 	5 	
24650 	6 	
24750 	2 	
24850 	2 	
24950 	3 	
25050 	5 	
25150 	6 	
25250 	4 	
25350 	3 	
25450 	1 	
25550 	9 	
25650 	4 	
25750 	3 	
25850 	4 	
25950 	5 	
26050 	4 	
26150 	3 	
26250 	5 	
26350 	7 	
26450 	3 	
26550 	5 	
26650 	6 	
26750 	3 	
26850 	4 	
26950 	4 	
27050 	2 	
27150 	2 	
27250 	7 	
27350 	7 	
27450 	5 	
27550 	3 	
27650 	4 	
27750 	1 	
27850 	9 	
27950 	0 	
28050 	4 	
28150 	6 	
28250 	7 	
28350 	6 	
28450 	4 	
28550 	3 	
28650 	4 	
28750 	7 	
28850 	5 	
28950 	3 	
29050 	4 	
29150 	4 	
29250 	7 	
29350 	2 	
29450 	4 	
29550 	4 	
29650 	6 	
29750 	5 	
29850 	4 	
29950 	5 	
30050 	5 	
30150 	10 	
30250 	6 	
30350 	2 	
30450 	2 	
30550 	4 	
30650 	5 	
30750 	2 	
30850 	6 	
30950 	7 	
31050 	8 	
31150 	3 	
31250 	6 	
31350 	2 	
31450 	6 	
31550 	7 	
31650 	9 	
31750 	3 	
31850 	12 	
31950 	6 	
32050 	7 	
32150 	4 	
32250 	7 	
32350 	5 	
32450 	9 	
32550 	6 	
32650 	6 	
32750 	6 	
32850 	8 	
32950 	4 	
33050 	7 	
33150 	4 	
33250 	8 	
33350 	7 	
33450 	5 	
33550 	5 	
33650 	6 	
33750 	4 	
33850 	7 	
33950 	8 	
34050 	6 	
34150 	10 	
34250 	3 	
34350 	5 	
34450 	8 	
34550 	5 	
34650 	0 	
34750 	8 	
34850 	6 	
34950 	5 	
35050 	3 	
35150 	4 	
35250 	3 	
35350 	11 	
35450 	4 	
35550 	7 	
35650 	0 	
35750 	4 	
35850 	6 	
35950 	6 	
36050 	1 	
36150 	5 	
36250 	1 	
36350 	2 	
36450 	6 	
36550 	4 	
36650 	1 	
36750 	5 	
36850 	1 	
36950 	4 	
37050 	4 	
37150 	1 	
37250 	5 	
37350 	1 	
37450 	7 	
37550 	3 	
37650 	1 	
37750 	0 	
37850 	2 	
37950 	6 	
38050 	1 	
38150 	0 	
38250 	3 	
38350 	2 	
38450 	1 	
38550 	0 	
38650 	1 	
38750 	1 	
38850 	1 	
38950 	3 	
39050 	2 	
39150 	1 	
39250 	5 	
39350 	0 	
39450 	0 	
39550 	1 	
39650 	2 	
39750 	1 	
39850 	2 	
39950 	1 	
40050 	3 	
40150 	1 	
40250 	3 	
40350 	1 	
40450 	2 	
40550 	3 	
40650 	6 	
40750 	2 	
40850 	2 	
40950 	2 	
41050 	2 	
41150 	5 	
41250 	2 	
41350 	2 	
41450 	0 	
41550 	5 	
41650 	1 	
41750 	4 	
41850 	4 	
41950 	3 	
42050 	2 	
42150 	2 	
42250 	2 	
42350 	1 	
42450 	2 	
42550 	1 	
42650 	2 	
42750 	4 	
42850 	3 	
42950 	1 	
43050 	2 	
43150 	0 	
43250 	3 	
43350 	1 	
43450 	1 	
43550 	5 	
43650 	2 	
43750 	3 	
43850 	1 	
43950 	0 	
44050 	3 	
44150 	2 	
44250 	0 	
44350 	2 	
44450 	1 	
44550 	1 	
44650 	1 	
44750 	3 	
44850 	1 	
44950 	1 	
